title,overview,genres,poster_path,vote_average,genres_cleaned
Blast,Follows a family trained to protect the powerless who become the most dangerous obstacle of all.,"['Action', 'Drama', 'Family']",/ho824aZtnBzE6FuJRn2znQCq4qQ.jpg,7.0,[]
Fifty Shades Freed,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.","['Drama', 'Romance']",/jjPJ4s3DWZZvI4vw8Xfi4Vqa1Q8.jpg,6.675,[]
Raja Shivaji,"Chronicles the rise of young Shivaji Bhonsale, who challenged the might of established empires to found the Maratha kingdom and lay the groundwork for 'Swarajya' (self-rule) during a turbulent period of Indian history.","['Action', 'History', 'Drama']",/hljQF3Ly6PzQe7iaNs9fmFuBYWj.jpg,9.0,[]
The Devil Wears Prada 2,"Andy Sachs returns to Runway as Miranda Priestly navigates a new media landscape and Runway's position within. The duo reconnect with former assistant Emily Charlton, now the head of a luxury brand that possesses funding which could ensure Runway's survival.","['Comedy', 'Drama']",/xTI42pmsP5EDnvsNJPEDubwWBQO.jpg,6.615,[]
Kesong Puti,"Have a taste of VMX Newest Temptation Apphle Celso. Lena, a Kesong Puti vendor, meets a charming dairy supplier Manny. Their chemistry sparks a daring secret that transforms her humble cheese into their town’s obsession.",['Drama'],/8zYU8hlKR5111IToxXvv5575tZG.jpg,5.5,[]
F1,Racing legend Sonny Hayes is coaxed out of retirement to lead a struggling Formula 1 team—and mentor a young hotshot driver—while chasing one more chance at glory.,"['Action', 'Drama']",/vqBmyAj0Xm9LnS1xe1MSlMAJyHq.jpg,7.789,[]
War Machine,"On one last grueling mission during Army Ranger training, a combat engineer must lead his unit in a fight against a giant otherworldly killing machine.","['Action', 'Science Fiction', 'Thriller']",/ril8yx5SOmj0KjNlftsdfIp00fr.jpg,7.349,[]
The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.","['Action', 'Crime', 'Thriller']",/qJ2tW6WMUDux911r6m7haRef0WH.jpg,8.531,[]
Room in Rome,"A hotel room in the center of Rome serves as the setting for Alba and Natasha, two sexy and recently acquainted women, to have a physical adventure that touches their very souls.","['Drama', 'Romance']",/w90ItYf9qagQKVEBr1uFxPomAtf.jpg,6.41,[]
The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.","['Drama', 'Crime']",/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,8.687,[]
They Will Kill You,"A woman answers a help wanted ad to be a housekeeper in a mysterious New York City high-rise, unaware that she is entering a community that has seen a number of disappearances over the years and may be under the grip of a Satanic cult.","['Action', 'Comedy', 'Horror']",/6oI4oQKTWMVUlr8Ivqydp28Ruu6.jpg,7.001,[]
Apocalypto,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.","['Action', 'Drama', 'History']",/cRY25Q32kDNPFDkFkxAs6bgCq3L.jpg,7.629,[]
Crime 101,"When an elusive thief whose high-stakes heists unfold along the iconic 101 freeway in Los Angeles eyes the score of a lifetime, with hopes of this being his final job, his path collides with a disillusioned insurance broker who is facing her own crossroads. Determined to crack the case, a relentless detective closes in on the operation, raising the stakes even higher.","['Crime', 'Thriller']",/tVvpFIoteRHNnoZMhdnwIVwJpCA.jpg,7.0,[]
1000 Men and Me: The Bonnie Blue Story,"Adult content creator Bonnie Blue announced that she’d slept with 1057 men in 12 hours. Exploring the polarising debate around Bonnie and the pornification of our society, the film follows her over the most eye-opening six months of her life.","['Documentary', 'TV Movie']",/5dcgoyf8nt6Xt4VSR6Nrn6nwhuz.jpg,5.735,[]
The Lord of the Rings: The Return of the King,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​","['Adventure', 'Fantasy', 'Action']",/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,8.5,[]
Salitan,A suspicious wife follows her husband in Bali. She meets a dashing man who captures her heart. She soon wants her husband to really have an affair to alleviate the guilt she is feeling.,"['Drama', 'Romance']",/rMgG7cWuq9O6zhhLs2CbqIKVA8V.jpg,4.714,[]
Kraken,"A marine biologist is doing research on a fish farm when she encounters several strange occurrences. Along with the brutal deaths of two teenagers, all signs point to the deep fjord; can there be more to the depths than the eye can see?","['Horror', 'Action', 'Thriller']",/xdZ8k5s8DTwWyPBMIcflrYLgcAK.jpg,5.8,[]
Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.","['Action', 'Adventure', 'Science Fiction']",/1g0dhYtq4irTY1GPXvft6k4YLjm.jpg,7.934,[]
Vengeance,"The brutal murder of the wife of “Toro,” a military hero in the special forces, turns him into a man with a single purpose: revenge. After a stroke of fate makes him a millionaire, Carlos transforms his fortune into an arsenal and, together with his closest soldiers, sets out to hunt down those responsible.","['Action', 'Thriller']",/ygWXPL0RS91JyJPNOfK34eV3bRE.jpg,7.453,[]
The Furious,"After Wang Wei's daughter is kidnapped by a criminal network and he receives no help from the corrupt police, Wei sets out to find her himself. His only ally is Navin, a relentless journalist whose wife has mysteriously disappeared. Fueled by a furious vengeance, the unlikely duo ruthlessly battle the kidnappers in this explosive martial arts showdown.","['Action', 'Crime', 'Thriller']",/zP19YO60jwEsfKd5Qf1UvA5uJu8.jpg,0.0,[]
Scream 7,"When a new Ghostface killer emerges in the quiet town where Sidney Prescott has built a new life, her darkest fears are realized as her daughter becomes the next target. Determined to protect her family, Sidney must face the horrors of her past to put an end to the bloodshed once and for all.","['Horror', 'Mystery', 'Crime']",/jjyuk0edLiW8vOSnlfwWCCLpbh5.jpg,6.141,[]
The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.","['Adventure', 'Fantasy', 'Action']",/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,8.4,[]
Wild Awakening,"Toni and Emma are brother and sister who owns a stable farm. Ramon and his son, Aaron works for them. Toni is openly gay and loves to party, Emma has a crush on Aaron who is a closeted gay who is afraid that his father might find out, but his father also has a secret.","['Drama', 'Romance', 'Thriller']",/jD9MILmkIeBBoFJbOjHAaCQ3sEA.jpg,5.295,[]
Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.","['Adventure', 'Fantasy']",/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,7.899,[]
Deadpool & Wolverine,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.","['Action', 'Comedy', 'Science Fiction']",/8cdWjvZQUExUUTzyp4t6EDMubfO.jpg,7.57,[]
Spider-Man: Brand New Day,"Four years have passed since the events of No Way Home, and Peter is now an adult living entirely alone, having voluntarily erased himself from the lives and memories of those he loves. Crime-fighting in a New York that no longer knows his name, he's devoted himself entirely to protecting his city — a full-time Spider-Man — but as the demands on him intensify, the pressure sparks a surprising physical evolution that threatens his existence, even as a strange new pattern of crimes gives rise to one of the most powerful threats he has ever faced.","['Science Fiction', 'Action', 'Adventure']",/yyB2VJEW3an2xCdcYCPQhn9QERR.jpg,0.0,[]
Brothers Under Fire,"Captain Jordan Wright's squadron on leave for a wedding in Mexico encounters a murderous cartel. As Jordan tries to lead survivors to safety, war erupts between his squad and the cartel, forcing him into a battle to save his men.","['Action', 'Thriller', 'Mystery', 'Drama']",/e5EKqk9V7N3w0WvYFhl6wSVrMp0.jpg,5.907,[]
The Conjuring: Last Rites,Paranormal investigators Ed and Lorraine Warren take on one last terrifying case involving mysterious entities they must confront.,['Horror'],/byWgphT74ClOVa8EOGzYDkl8DVL.jpg,6.915,[]
KPop Demon Hunters,"When K-pop superstars Rumi, Mira and Zoey aren't selling out stadiums, they're using their secret powers to protect their fans from supernatural threats.","['Fantasy', 'Music', 'Comedy', 'Animation']",/zT7Lhw3BhJbMkRqm9Zlx2YGMsY0.jpg,8.025,[]
Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.","['Thriller', 'Crime', 'Comedy']",/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg,8.484,[]
Protector,"Nikki's life is shattered when her daughter is kidnapped. Thrust into the criminal underworld while hunted by cops and military, she must fight to rescue her child.","['Action', 'Thriller']",/icOZpnGuH9YrEaW3wrw5GJaXGih.jpg,7.583,[]
Flight Attendant: Scandal,"Four female flight attendants embark on some salacious misadventures: A few go to a company singles party to cavort with some pilots, while the lovely Misako embarks on an adventure all her own after meeting a street fortune teller...","['Comedy', 'Drama']",/gZuLbAy3EjHJeizXYnmDyekgCM5.jpg,5.1,[]
9 Songs,"Matt, a young glaciologist, soars across the vast, silent, icebound immensities of the South Pole as he recalls his love affair with Lisa. They meet at a mobbed rock concert in a vast music hall - London's Brixton Academy. They are in bed at night's end. Together, over a period of several months, they pursue a mutual sexual passion whose inevitable stages unfold in counterpoint to nine live-concert songs.","['Drama', 'Music', 'Romance']",/91O7z0vo7MiNWd5xD2BoivwbQsb.jpg,5.546,[]
Parasite,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.","['Comedy', 'Thriller', 'Drama']",/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,8.495,[]
How to Have Sex,"Three British teenage girls go on a rites-of-passage holiday—drinking, clubbing and hooking up, in what should be the best summer of their lives.",['Drama'],/yQyoFCBLGJH5HXESmJAzaiXw9zU.jpg,6.235,[]
Spirited Away,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.","['Animation', 'Family', 'Fantasy']",/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,8.535,[]
